country_iso3c	party	election_date	manifesto_id	lang	qs_nr	qs_id	text	cmp_code	issue	issue_binary	position
AUT	42520	2002-11-24	42520_200211	deu	2496	42520_200211_02496	Wohnungsmonitor: Erhebung der Wohnsituation von Zuwanderern	706	integration	immigration/integration	supportive
AUT	42520	2002-11-24	42520_200211	deu	2498	42520_200211_02498	Integration von eingebürgerten Zuwanderern in den Öffentlichen Dienst.	704	integration	immigration/integration	supportive
AUT	42520	2002-11-24	42520_200211	deu	2500	42520_200211_02500	Ausreichende Kinderbetreuungsangebote,	506	integration	immigration/integration	supportive
AUT	42520	2002-11-24	42520_200211	deu	2501	42520_200211_02501	die speziell auf Bedürfnisse der Zuwanderer Rücksicht nehmen, z. B. wo Eltern im Reinigungs- und Gastgewerbe arbeiten.	706	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	71	42110_200610_00071	und Millionen Umweltflüchtlinge.	501	immigration	immigration/integration	neutral
AUT	42110	2006-10-01	42110_200610	deu	504	42110_200610_00504	Wir Grüne verstehen Vielfalt als eine Bereicherung und Notwendigkeit für jede Gesellschaft.	606	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	505	42110_200610_00505	Das beinhaltet unterschiedliche Nationalitäten,	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	506	42110_200610_00506	Kulturen	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	507	42110_200610_00507	und Formen des Zusammenlebens.	604	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	508	42110_200610_00508	Dazu gehört für uns untrennbar, dass die Menschenrechte für alle gleichermaßen Gültigkeit besitzen.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	510	42110_200610_00510	Wir Grüne wollen ein umfassendes Recht auf Asyl, das der Genfer Flüchtlingskonvention entspricht und Vorrang vor allen fremdenrechtlichen Regelungen hat.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	511	42110_200610_00511	Wir gehen davon aus, dass AsylwerberInnen ein Asylverfahren in Freiheit und nicht in Schubhaft zusteht.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	512	42110_200610_00512	Das ist für uns Grüne selbstverständlich.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	513	42110_200610_00513	Abschiebungen von AsylwerberInnen in laufenden Berufungsverfahren sind für uns nicht akzeptabel.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	514	42110_200610_00514	Wir wollen, dass kein Asylverfahren länger als sechs Monate dauern darf.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	515	42110_200610_00515	Geschlechtsspezifische Verfolgungsgründe (u.a. Genitalverstümmelung) möchten wir als Asylgrund gesetzlich verankern.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	517	42110_200610_00517	Wir Grüne fordern zudem ein Schubhaftvollzugsgesetz, das den Vollzug einheitlich und menschenrechtskonform regelt.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	521	42110_200610_00521	wie die Abschiebung traumatisierter Menschen.	201	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	523	42110_200610_00523	Die Einwanderung von Menschen verschiedenster Kulturen birgt wesentliche Potenziale für unsere Gesellschaft, denn Gleichwertigkeit bedeutet nicht Gleichförmigkeit.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	524	42110_200610_00524	So stehen wir Grüne für eine moderne und sachliche Einwanderungspolitik.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	525	42110_200610_00525	Denn Österreich ist ein Einwanderungsland und braucht Zuwanderung.	601	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	526	42110_200610_00526	Menschen aus vielen Staaten wiederum brauchen die Möglichkeit, legal zu Erwerbszwecken einwandern zu können.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	527	42110_200610_00527	Wir Grüne sehen darin eine beidseitige Chance.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	528	42110_200610_00528	Darum treten wir für ein gerechtes Punktesystem zur Einwanderung ein.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	529	42110_200610_00529	Ausbildung, Sprachkenntnisse, Arbeitserfahrung und bereits in Österreich lebende Familienangehörige sind die wichtigsten Kriterien im grünen Einwanderungsmodell.	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	530	42110_200610_00530	Wir wollen damit ein klares, überprüfbares System an die Stelle starrer Quoten treten lassen.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	533	42110_200610_00533	Wir Grüne wollen, dass es für alle MigrantInnen gilt.	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	534	42110_200610_00534	Eine Voraussetzung dafür ist das Recht auf Familienzusammenführung ohne Quoten und Restriktionen.	607	immigration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	535	42110_200610_00535	Wir Grüne wollen den so genannten Integrationsvertrag durch das Recht auf Integrationsbegleitung ersetzen.	608	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	536	42110_200610_00536	Damit möchten wir MigrantInnen gezielte Sprachförderung,	608	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	538	42110_200610_00538	und Arbeitsmarktcoaching ermöglichen.	608	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	539	42110_200610_00539	Es ist uns wesentlich, dass alle, die legal hier leben, auch arbeiten dürfen.	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	540	42110_200610_00540	Wahrscheinlich sehen Sie das gleich.	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	541	42110_200610_00541	Für uns Grüne bedeutet Integration Mitbestimmung und Mitverantwortung.	608	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	542	42110_200610_00542	Deshalb möchten wir die Möglichkeit des Erwerbs der Staatsbürgerschaft nach fünf Jahren schaffen, einen Rechtsanspruch nach sieben Jahren, samt Möglichkeit der Doppelstaatsbürgerschaft.	607	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	543	42110_200610_00543	Nicht nur für EU–BürgerInnen, sondern für alle niedergelassenen MigrantInnen wollen wir das kommunale Wahlrecht einführen.	202	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	545	42110_200610_00545	Menschen mit Behinderung –	706	integration	immigration/integration	supportive
AUT	42110	2006-10-01	42110_200610	deu	734	42110_200610_00734	Kosten und Nutzen der Globalisierung sind nach wie vor nicht gleich verteilt.	109	immigration	immigration/integration	neutral
AUT	42110	2006-10-01	42110_200610	deu	735	42110_200610_00735	Wir Grüne betrachten die derzeit stark ansteigende Migration vor diesem Hintergrund.	109	immigration	immigration/integration	neutral
AUT	42320	2006-10-01	42320_200610	deu	27	42320_200610_00027	18.  die Zuwanderung vernünftig	607	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	29	42320_200610_00029	sowie Integration ermöglichen und vorantreiben.	607	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	575	42320_200610_00575	„Kriminaltourismus“ bekämpfen,	605	immigration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	659	42320_200610_00659	Integration ist eine der wichtigsten Herausforderungen, die gegenwärtig für die Politik bestehen.	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	660	42320_200610_00660	Zuwanderung und Integration betreffen den Alltag aller Menschen und stehen deshalb im Zentrum des politischen Handelns der SPÖ.	606	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	661	42320_200610_00661	Klar ist:	0	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	662	42320_200610_00662	Nur eine geregelte Zuwanderung auf Basis österreichischer Interessen kann der Grundstein für eine vernünftige Integrationspolitik sein.	601	integration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	663	42320_200610_00663	Integration bedeutet ein Miteinander auf allen Ebenen, keine Spaltung der Gesellschaft.	606	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	664	42320_200610_00664	Integration bedeutet für beide Seiten Rechte und Pflichten.	606	integration	immigration/integration	neutral
AUT	42320	2006-10-01	42320_200610	deu	666	42320_200610_00666	auf dem Arbeitsmarkt,	607	integration	immigration/integration	neutral
AUT	42320	2006-10-01	42320_200610	deu	668	42320_200610_00668	der Wohnungspolitik	607	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	669	42320_200610_00669	sowie bei politischen Rechten Integrationsmöglichkeiten schaffen,	607	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	670	42320_200610_00670	im Gegenzug kann von Zuwanderinnen und Zuwanderern die Annahme dieser Möglichkeiten	606	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	671	42320_200610_00671	und die Respektierung geltender Normen erwartet werden.	601	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	672	42320_200610_00672	Wir werden eine Zuwanderungskommission nach deutschem Vorbild einsetzen, die binnen sechs Monaten einen Gesetzesvorschlag für die Planung und Regelung der Zuwanderung vorlegt, wobei das Ziel ist, in Zukunft jenen Personen die Zuwanderung zu ermöglichen, die den Bedarf der Wirtschaft nach Schlüsselarbeitskräften decken	607	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	673	42320_200610_00673	oder in jenen Bereichen, in denen in Zukunft ein großer Mehrbedarf herrscht, etwa im Pflegebereich, benötigt werden,	607	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	674	42320_200610_00674	das Unterlaufen derartiger Regelungen durch illegale Beschäftigung, Saisoniermodelle, Scheinselbständige o.ä. verhindern,	608	integration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	675	42320_200610_00675	insbesondere die Zahl der Saisoniers drastisch senken, was in manchen Wirtschaftszweigen Übergangsregelungen notwendig machen wird,	608	integration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	677	42320_200610_00677	jede Zuwanderung an Integrationsmaßnahmen koppeln,	608	integration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	679	42320_200610_00679	und das passive Wahlrecht in gesetzliche Interessenvertretungen für langjährig in Österreich lebende Zuwanderer ermöglichen,	607	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	680	42320_200610_00680	jedem legalen Zuwanderer und jeder legalen Zuwanderin ermöglichen, mit dem/der EhepartnerIn und ihren minderjährigen Kindern nach Österreich zu kommen,	607	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	681	42320_200610_00681	gezielte Integrationsangebote für Migrantinnen verstärken,	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	682	42320_200610_00682	in der Bildungspolitik, beginnend mit dem Kindergarten und dem verpflichtenden Vorschuljahr, aber auch in den Schulen besonderes Augenmerk auf die sprachliche Integration legen,	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	683	42320_200610_00683	um die Chancen auch der Zuwanderinnen und Zuwanderer zu erhöhen,	607	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	684	42320_200610_00684	auf die Bedürfnisse von Zuwanderern und Zuwanderinnen zugeschnittene Deutschkurse anbieten,	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	685	42320_200610_00685	–ein Integrationsstaatssekretariat einrichten.	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	686	42320_200610_00686	Zuwanderung und Asylrecht sind klar zu trennen.	605	immigration	immigration/integration	sceptical
AUT	42320	2006-10-01	42320_200610	deu	687	42320_200610_00687	Nicht zuletzt aufgrund der Geschichte Österreichs bekennt sich die Sozialdemokratie zum Asylrecht als Menschenrecht.	201	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	688	42320_200610_00688	Wer Schutz vor Verfolgung aus Gründen der Rasse, Religion, Nationalität, Zugehörigkeit zu einer bestimmten sozialen Gruppe oder der politischen Gesinnung braucht, soll und wird diesen Schutz rasch und auf hohem rechtsstaatlichen Niveau erhalten.	201	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	689	42320_200610_00689	Dazu müssen die Asylverfahren, die oft mehrere Jahre dauern, beschleunigt werden	605	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	690	42320_200610_00690	und der dafür benötigte Asylgerichtshof eingerichtet werden.	605	immigration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	691	42320_200610_00691	Für anerkannte AsylwerberInnen wollen wir gezielte Arbeitsmarktmaßnahmen setzen,	608	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	692	42320_200610_00692	Damit ihre oft hohen Qualifikationen auch genützt werden können.	701	integration	immigration/integration	supportive
AUT	42320	2006-10-01	42320_200610	deu	693	42320_200610_00693	Außerdem werden wir ein gemeinsames europäisches Asylrecht vorantreiben, um eine fairere Verteilung der Asylanträge auf alle EU-Staaten bis 2010 zu erreichen.	108	immigration	immigration/integration	supportive
AUT	42420	2006-10-01	42420_200610	deu	4	42420_200610_00004	Beschäftigungsbewilligungen sind für Ausländer ausschließlich befristet und nur dann zu erteilen, wenn im entsprechenden Berufszweig ein mittelfristig nicht zu behebender und akuter Arbeitskräftemangel vorherrscht.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	5	42420_200610_00005	Gastarbeiter haben die Aufenthaltserlaubnis zu verlieren, wenn sie über längere Zeiträume oder wiederholt arbeitslos sind und daher den Sozialstaat gefährden.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	6	42420_200610_00006	Schwarzarbeitende Ausländer sind nach sofortiger Aberkennung jeglicher Aufenthalts- und Beschäftigungsbewilligung sofort in ihre Herkunftsländer abzuschieben.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	7	42420_200610_00007	Für Gastarbeiter ist eine eigene Sozialversicherung zu schaffen, die speziell für einen temporären Aufenthalt in Österreich konzipiert ist.	303	integration	immigration/integration	supportive
AUT	42420	2006-10-01	42420_200610	deu	19	42420_200610_00019	Ausbildung statt Zuwanderung:	704	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	20	42420_200610_00020	Aufgrund des Mangels an heimischem Pflegepersonal muss eine Ausbildungs- und Umschulungsoffensive gestartet werden.	704	integration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	21	42420_200610_00021	Beschäftigungsbewilligungen für ausländisches Pflegepersonal sind befristet nur so lange zu erteilen, bis der Bedarf durch österreichisches Pflegepersonal gedeckt werden kann.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	31	42420_200610_00031	Einschränkung des Kinderbetreuungsgeldes auf österreichische Staatsbürger.	505	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	56	42420_200610_00056	Einwanderungsstopp.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	57	42420_200610_00057	Dass Österreich kein Einwanderungsland ist, muss in der Bundesverfassung festgeschrieben werden.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	58	42420_200610_00058	Es ist ein eigenes Staatssekretariat einzurichten, das sich mit der Rückführung von Ausländern befasst.	303	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	59	42420_200610_00059	Es ist ein Verwaltungs-Straftatbestand der """"Anpassungsverweigerung"""" zu schaffen.	605	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	60	42420_200610_00060	Es ist eine Fremdenpolizei nach Schweizer Vorbild einzurichten, die sich ausschließlich um Belange der Fremden kümmert, inklusive der facettenreichen Ausländerkriminalität.	605	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	61	42420_200610_00061	Diese Einheit hat Sonderkompetenzen, verfügt über Sprachkenntnisse und ist mit anderen Abteilungen vernetzt.	605	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	62	42420_200610_00062	Eine generelle Visumpflicht für Nicht-EU-Ausländer ist einzuführen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	63	42420_200610_00063	Ausgenommen davon sind die Schweiz	107	immigration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	64	42420_200610_00064	und Norwegen.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	65	42420_200610_00065	Die Sonderrechte türkischer Staatsbürger sind umgehend aufzuheben.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	66	42420_200610_00066	In den ersten drei Jahren des Aufenthalts haben Nicht-EU-Bürger kein Anrecht auf Sozialhilfe oder Notstandshilfe.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	67	42420_200610_00067	Sozialmissbrauch ist als Straftatbestand ins Strafgesetzbuch aufzunehmen und mit Abschiebung zu ahnden.	605	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	69	42420_200610_00069	und Dolmetscher vom Fremden zu finanzieren.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	70	42420_200610_00070	Die Verleihung von Staatsbürgerschaften muss rückwirkend überprüft werden;	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	71	42420_200610_00071	eine erschlichene Staatsbürgerschaft wird aberkannt,	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	72	42420_200610_00072	ebenso kann sie bei unzureichender Anpassungswilligkeit (Landes- und Sprachkenntnis) entzogen werden.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	73	42420_200610_00073	Eingebürgerten Straftätern ist die Österreichische Staatsbürgerschaft abzuerkennen.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	74	42420_200610_00074	Politische Agitation ist in jedem Fall an die Staatsbürgerschaft gebunden, der Zuwiderhandlende verliert die Aufenthaltsgenehmigung.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	75	42420_200610_00075	An öffentlichen Schulen ist die Mitbestimmung des Staates bei der Auswahl von Religionslehrern sicherzustellen, um einen Missbrauch des Religionsunterrichts durch radikale Islamisten zu verhindern.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	76	42420_200610_00076	Fünfzehnjähriger, dauerhafter und legaler Aufenthalt in Österreich, sowie die ausreichende Kenntnis der deutschen Sprache und der Landeskunde sind unbedingte Voraussetzungen für die Verleihung der Staatsbürgerschaft.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	77	42420_200610_00077	Auf die Verleihung der österreichischen Staatsbürgerschaft besteht kein Rechtsanspruch.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	78	42420_200610_00078	Es gibt keinen Rechtsanspruch auf Familiennachzug.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	79	42420_200610_00079	Straffällig gewordene Ausländer sind unverzüglich abzuschieben.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	80	42420_200610_00080	Gewalttätige Ausländer haben ihre Haftstrafen im Ausland zu verbüßen und sind zusätzlich mit Einreiseverbot zu belegen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	81	42420_200610_00081	Das Asylwesen darf nicht Asylkonzernen übertragen werden, sondern muss vom Bund vollzogen werden.	303	immigration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	82	42420_200610_00082	Die Beweispflicht liegt bei Asylverfahren beim Antragsteller.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	83	42420_200610_00083	Unklare Fälle sind in Schubhaft zu nehmen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	84	42420_200610_00084	Falsche Angaben sind unverzüglich mit Abschiebung zu ahnden.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	85	42420_200610_00085	Ausweislose (Sans Papiers) und Illegale sind in jenes Land zurückzuführen, von dem aus der Grenzübertritt vorgenommen wurde.	107	immigration	immigration/integration	supportive
AUT	42420	2006-10-01	42420_200610	deu	86	42420_200610_00086	Biometrische Erkennungsmaßnahmen bei Asylwerbern müssen EU-weit flächendeckend eingeführt	108	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	87	42420_200610_00087	und die dazugehörige Infrastruktur optimiert werden.	108	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	88	42420_200610_00088	Asylwerber haben in gesonderten, abgelegenen Einrichtungen untergebracht, dort bis zum rechtskräftigen Abschluss ihres Asylverfahrens angehalten und mit dem Notwendigsten versorgt zu werden.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	89	42420_200610_00089	Asylwerbern wird kein Arbeitsplatz zugewiesen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	90	42420_200610_00090	Straffällige Asylwerber werden sofort und ohne Berufungsmöglichkeit ausgewiesen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	91	42420_200610_00091	Der Asylgrund der """"Traumatisierung"""" wird aufgehoben.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	92	42420_200610_00092	Asylanträge aus sicheren Drittländern sind abzulehnen.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	93	42420_200610_00093	Gemäß der Genfer Flüchtlingskonvention (GFK) sind Flüchtlinge aus Regionen, welche die GFK anerkannt haben, unverzüglich rückzuführen!	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	94	42420_200610_00094	Flüchtlingskonventionen der Kontinente (Bsp. OAU-Konvention für Afrika) ermöglichen einem Flüchtling, Asyl in geographisch und kulturell naheliegenden Staaten zu beantragen.	107	immigration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	95	42420_200610_00095	Anträge aus solchen Ländern sind daher stets abzulehnen.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	96	42420_200610_00096	Die Gewährung von Entwicklungshilfe ist von der Zusammenarbeit der Staaten im Asylbereich abhängig zu machen.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	97	42420_200610_00097	Mit allen Herkunftsstaaten von Asylsuchenden sind Rückübernahmeabkommen abzuschließen.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	227	42420_200610_00227	Kinder müssen die deutsche Sprache ausreichend beherrschen, damit sie zum Regelunterricht zugelassen werden.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	228	42420_200610_00228	Dies ist mit standardisierten Tests mit entsprechender Vorlaufzeit vor der Einschulung sicherzustellen.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	229	42420_200610_00229	An öffentlichen Pflichtschulen darf der Anteil von ausländischen Kindern mit nichtdeutscher Muttersprache 30 Prozent nicht übersteigen (ausgenommen davon sind autochthone Volksgruppen).	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	230	42420_200610_00230	Ist das in Ballungszentren aus organisatorischen Gründen nicht möglich, so sind eigene Ausländerklassen einzurichten.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	231	42420_200610_00231	Das Autoritätsprinzip ist in den Bildungseinrichtungen wieder herzustellen:	506	integration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	235	42420_200610_00235	Sonderwünsche bezüglich des Schulunterrichts, wie sie jüngst von Ausländern wiederholt geäußert worden sind, sind von den Eltern über Privatschulen zu finanzieren.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	236	42420_200610_00236	Ein gemeinsamer Religionsunterricht, wie dies in diversen Ländern als Beitrag zur Toleranzdiktatur bereits praktiziert wird, ist ebenso abzulehnen	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	237	42420_200610_00237	wie ein Ethikunterricht, da hier keine allgemein akzeptierten Wertvorstellungen vermittelt werden.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	238	42420_200610_00238	An öffentlichen Schulen ist die Mitbestimmung des Staates bei der Auswahl von Religionslehrern sicherzustellen, um einen Missbrauch des Religionsunterrichts durch radikale Islamisten zu verhindern.	506	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	248	42420_200610_00248	Es kann für Ausländer keinen Rechtsanspruch auf einen Studienplatz in Österreich geben.	608	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	255	42420_200610_00255	Private Versicherungspflicht für Ausländer	303	integration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	262	42420_200610_00262	Ausbildung statt Zuwanderung:	704	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	263	42420_200610_00263	Aufgrund des Mangels an heimischem Pflegepersonal muss eine Ausbildungs- und Umschulungsoffensive gestartet werden.	704	integration	immigration/integration	neutral
AUT	42420	2006-10-01	42420_200610	deu	289	42420_200610_00289	Frei nach dem Motto """"Wer zahlt, schafft an"""".	108	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	290	42420_200610_00290	Die FPÖ fordert einen sofortigen Einwanderungsstopp für alle Staaten der Europäischen Union	108	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	293	42420_200610_00293	Deutsche Minderheiten in den Nachbarstaaten müssen über die dieselben Rechte verfügen, die die Republik Österreich ihren autochthonen Minderheiten gewährt.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	294	42420_200610_00294	Dem aggressiven Zuwanderungs-Islam in Europa und allen Erscheinungsformen des Islamismus steht die FPÖ mit schärfster Ablehnung gegenüber.	608	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	295	42420_200610_00295	Entwicklungshilfe ist an die Bereitschaft der afrikanischen Staaten zu koppeln, ihre afrikanischen Staatsbürger, die illegal nach Europa einzuwandern versuchen oder die in Europa strafrechtlich verurteilt wurden oder denen kein Asylstatus zugestanden wurde, zurückzunehmen.	107	immigration	immigration/integration	sceptical
AUT	42420	2006-10-01	42420_200610	deu	296	42420_200610_00296	Österreichs EU-Nettobeiträge sind zu senken.	110	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1155	42520_200610_01155	Als konkrete Maßnahmen werden wir u.a. einen Aktionsplan zur speziellen Förderung von Migrantinnen	503	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1156	42520_200610_01156	(mit Deutschkursen, Qualifizierungsangeboten etc.) erarbeiten	503	integration	immigration/integration	supportive
